Date,Prob_Up,Prob_Down,Prediction,Actual
2012-04-04,0.0352194737071283,0.9647805262928717,Down,Up
2012-04-05,0.03600366773309982,0.9639963322669002,Down,Up
2012-04-07,0.032772713125320485,0.9672272868746795,Down,Up
2012-04-09,0.0392980364145985,0.9607019635854015,Down,Up
2012-04-10,0.03664445792138227,0.9633555420786177,Down,Up
2012-04-11,0.03639843660813025,0.9636015633918698,Down,Up
2012-04-12,0.03182686430292747,0.9681731356970725,Down,Up
2012-04-13,0.0322886606270435,0.9677113393729565,Down,Up
2012-04-16,0.03384998326740485,0.9661500167325952,Down,Up
2012-04-17,0.028332390346661573,0.9716676096533384,Down,Up
2012-04-18,0.0283302016431487,0.9716697983568513,Down,Up
2012-04-19,0.029489671017182917,0.9705103289828171,Down,Up
2012-04-20,0.024096882029474687,0.9759031179705253,Down,Down
2012-04-21,0.0232098605033888,0.9767901394966112,Down,Down
2012-04-23,0.025255146130736206,0.9747448538692638,Down,Down
2012-04-24,0.02224196495481523,0.9777580350451848,Down,Down
2012-04-25,0.022169883953189196,0.9778301160468108,Down,Down
2012-04-26,0.021305925182733887,0.9786940748172661,Down,Down
2012-04-27,0.02169600713703357,0.9783039928629664,Down,Down
2012-04-28,0.020826938031501818,0.9791730619684982,Down,Down
2012-04-30,0.021336925363235948,0.978663074636764,Down,Down
2012-05-01,0.018256261816331998,0.981743738183668,Down,Down
2012-05-02,0.016698963715997217,0.9833010362840028,Down,Down
2012-05-03,0.018716852213177426,0.9812831477868226,Down,Down
2012-05-04,0.03467471981906178,0.9653252801809382,Down,Down
2012-05-05,0.04452353854176405,0.955476461458236,Down,Down
2012-05-07,0.056338712567156946,0.943661287432843,Down,Down
2012-05-08,0.05811189851086351,0.9418881014891365,Down,Down
2012-05-09,0.054880564213246386,0.9451194357867536,Down,Down
2012-05-10,0.057242453633308044,0.942757546366692,Down,Down
2012-05-11,0.05960676377232832,0.9403932362276717,Down,Down
2012-05-12,0.06167764721278923,0.9383223527872108,Down,Down
2012-05-14,0.06942289887226516,0.9305771011277348,Down,Down
2012-05-15,0.06929030159730187,0.9307096984026981,Down,Down
2012-05-16,0.07774556946864974,0.9222544305313503,Down,Down
2012-05-17,0.07611635720808718,0.9238836427919128,Down,Down
2012-05-18,0.08075663804506794,0.9192433619549321,Down,Down
2012-05-19,0.08465254645469655,0.9153474535453034,Down,Down
2012-05-21,0.07868472628051315,0.9213152737194868,Down,Down
2012-05-22,0.06509656724267487,0.9349034327573251,Down,Down
2012-05-23,0.06891934417049905,0.931080655829501,Down,Down
2012-05-24,0.0733029449878716,0.9266970550121284,Down,Down
2012-05-25,0.07855391272585788,0.9214460872741421,Down,Down
2012-05-26,0.08035077260763912,0.9196492273923609,Down,Down
2012-05-28,0.07564920585132795,0.924350794148672,Down,Down
2012-05-29,0.07293317181442949,0.9270668281855705,Down,Down
2012-05-30,0.08716025352608425,0.9128397464739157,Down,Down
2012-05-31,0.10548187403381504,0.894518125966185,Down,Down
2012-06-01,0.1599405339854707,0.8400594660145293,Down,Down
2012-06-02,0.18969132743263517,0.8103086725673648,Down,Up
2012-06-04,0.20128518370201043,0.7987148162979896,Down,Up
2012-06-05,0.16876283997648567,0.8312371600235143,Down,Down
2012-06-06,0.15634165529699073,0.8436583447030093,Down,Down
2012-06-07,0.1644721705287313,0.8355278294712687,Down,Down
2012-06-08,0.19823096568367804,0.801769034316322,Down,Up
2012-06-09,0.1765867565713335,0.8234132434286665,Down,Up
2012-06-11,0.1635704451236426,0.8364295548763574,Down,Up
2012-06-12,0.19463601281469733,0.8053639871853027,Down,Up
2012-06-13,0.1898252684396502,0.8101747315603498,Down,Up
2012-06-14,0.19134115976627808,0.8086588402337219,Down,Up
2012-06-15,0.17288491135150041,0.8271150886484996,Down,Up
2012-06-16,0.17528119733546932,0.8247188026645307,Down,Up
2012-06-18,0.17820906039874773,0.8217909396012523,Down,Up
2012-06-19,0.17128749463339976,0.8287125053666002,Down,Up
2012-06-20,0.16712066806791748,0.8328793319320825,Down,Up
2012-06-21,0.21444548395779994,0.7855545160422001,Down,Up
2012-06-22,0.22701906243855507,0.7729809375614449,Down,Up
2012-06-23,0.2003008242431018,0.7996991757568982,Down,Up
2012-06-25,0.22980921758527062,0.7701907824147294,Down,Up
2012-06-26,0.2238706740342109,0.7761293259657891,Down,Up
2012-06-27,0.21036077834372957,0.7896392216562704,Down,Up
2012-06-28,0.22101613574547407,0.7789838642545259,Down,Up
2012-06-29,0.22016678733752337,0.7798332126624766,Down,Up
2012-06-30,0.17088089914384552,0.8291191008561545,Down,Up
2012-07-02,0.18861848917776114,0.8113815108222389,Down,Up
2012-07-03,0.16479871821887215,0.8352012817811278,Down,Up
2012-07-04,0.15237810600533264,0.8476218939946674,Down,Up
2012-07-05,0.13147173257044498,0.868528267429555,Down,Up
2012-07-06,0.1544341803014485,0.8455658196985515,Down,Up
2012-07-07,0.16265529388692945,0.8373447061130705,Down,Up
2012-07-09,0.1531519321662801,0.8468480678337199,Down,Up
2012-07-10,0.1589456471144044,0.8410543528855956,Down,Down
2012-07-11,0.16201208610741968,0.8379879138925803,Down,Down
2012-07-12,0.15747589011242447,0.8425241098875755,Down,Down
2012-07-13,0.14546293102266827,0.8545370689773317,Down,Down
2012-07-14,0.14562988502579843,0.8543701149742016,Down,Down
2012-07-16,0.14502931498607496,0.854970685013925,Down,Down
2012-07-17,0.12151338671956302,0.878486613280437,Down,Down
2012-07-18,0.10746796575391271,0.8925320342460873,Down,Down
